timestamp,anomaly_label,anomaly_type,notification_api_health,notification_cpu,notification_delivery_success,notification_error_rate,notification_memory,notification_message_rate,notification_queue,notification_queue_depth,notification_response_time_p95,notification_thread_count,processor_cpu,processor_db_connections,processor_error_rate,processor_memory,processor_memory_growth,processor_processing_rate,processor_queue,processor_queue_depth,processor_redis_health,processor_response_time_p95,processor_thread_count,web_api_cpu,web_api_db_connections,web_api_errors,web_api_memory,web_api_queue_depth,web_api_redis_health,web_api_requests,web_api_requests_per_second,web_api_response_time_p95,web_api_thread_count
2025-09-28T12:01:16.494757_aug_8,0,normal,1.0,4.5316190206543565,0.99,0.01,33.499636246440275,0.0,0.0,0.0,39.0,5.9963996170173415,1.0402856594312826,10.0,0.1,50.19837425237392,40.41552875328598,0.0,8100.816313858403,8230.786151961658,0.0,50.0,2.0,0.398330650221126,9.04899992238192,0.0,51.53048288971468,62.78142954902337,1.0,3.9826996192245376,1.557869144051392,1023.5256289579016,4.002571500011184
2025-09-28T12:01:16.494757_aug_9,0,normal,1.0,4.123778743520911,0.99,0.01,33.52754738156719,0.0,0.0,0.0,39.0,5.971041123867829,0.4288111860889145,10.0,0.1,50.17027140191426,37.85202036296624,0.0,8216.826967222016,7964.204569010953,0.0,50.0,2.0,0.0,8.959898536173396,0.0,51.452533063498834,62.57704473791491,1.0,3.9889435235849553,1.5572634239153629,1016.360963142435,3.99951676900833
2025-09-28T12:01:31.737477,0,normal,1.0,0.0,0.99,0.01,33.23828125,0.0,0.0,0.0,39.0,6.0,0.0,10.0,0.1,50.66796875,0.0,0.0,8195.0,8175.0,0.0,50.0,2.0,0.0,9.0,0.0,50.71484375,63.0,1.0,4.0,1.55,1030.0,4.0
2025-09-28T12:01:31.737477_aug_1,0,normal,1.0,0.4585838205066948,0.99,0.01,33.146534709862856,0.0,0.0,0.0,39.0,5.987268830980689,0.5693603291696786,10.0,0.1,50.71630846172516,0.0,0.0,8302.296373653417,8365.184689931506,0.0,50.0,2.0,1.313082238788717,9.055641188926971,0.0,50.80777283779362,62.792402309523375,1.0,3.98000752888603,1.5332084519314964,1029.5490486794176,4.020051662834981
2025-09-28T12:01:31.737477_aug_2,0,normal,1.0,0.0661998006877855,0.99,0.01,33.11211801494254,0.0,0.0,0.0,39.0,5.99482400830057,0.0,10.0,0.1,50.8752491484206,0.0,0.0,8212.660234772376,8284.798112545257,0.0,50.0,2.0,0.0,9.008816080219058,0.0,50.59221437919536,63.00105699502346,1.0,4.007613613080964,1.5317663140073796,1024.681857922937,4.017229650040031
2025-09-28T12:01:31.737477_aug_3,0,normal,1.0,0.0,0.99,0.01,33.30290722238368,0.0,0.0,0.0,39.0,5.96035929690057,0.4489455402767327,10.0,0.1,50.70087522378231,46.89433379933018,0.0,8301.611490022473,7987.331185844317,0.0,50.0,2.0,1.0313859236988026,8.979242608122682,0.0,50.72977009822199,62.947684858422605,1.0,3.997681949217326,1.53855439756618,1024.0587017618493,4.008433271566192
2025-09-28T12:01:31.737477_aug_4,0,normal,1.0,0.0,0.99,0.01,33.021534368921245,0.0,0.0,0.0,39.0,5.995605954897692,0.1475728904454069,10.0,0.1,50.66966174859244,21.266990292534217,0.0,8325.608578041487,8300.576764357664,0.0,50.0,2.0,0.7983320873584708,9.028201696693706,0.0,50.58622689301913,62.30149645213156,1.0,4.044825404989903,1.5564326411756142,1029.7662849515905,3.9625326202398536
2025-09-28T12:01:31.737477_aug_5,0,normal,1.0,0.1606543049043229,0.99,0.01,33.40803065043501,0.0,0.0,0.0,39.0,5.995273563946501,0.7625751499912905,10.0,0.1,50.684477502101394,5.268634653225197,0.0,8430.371410076665,8213.744161119403,0.0,50.0,2.0,1.6025567638503524,8.948399224116018,0.0,50.7449702710108,63.02782024546289,1.0,3.979020934133109,1.5545780363823818,1028.3489530663048,3.986183728123143
2025-09-28T12:01:31.737477_aug_6,0,normal,1.0,0.0531719783414606,0.99,0.01,33.254625667145,0.0,0.0,0.0,39.0,5.988935972054798,0.0,10.0,0.1,50.800201671122615,25.39760969410832,0.0,8273.666359407298,8213.80873222885,0.0,50.0,2.0,0.7951760114641372,8.973709115062887,0.0,50.93119584943594,63.551148633061736,1.0,4.007737885907892,1.5433273951851951,1035.175491498661,3.9768218267780906
2025-09-28T12:01:31.737477_aug_7,0,normal,1.0,0.1216517610113843,0.99,0.01,33.50503672906885,0.0,0.0,0.0,39.0,5.987325967190367,0.3403707594292932,10.0,0.1,50.91962978676802,30.09318618761266,0.0,8177.681263355325,8224.134914236354,0.0,50.0,2.0,0.635654323578939,8.966620988865396,0.0,50.74106149809184,63.54939316743096,1.0,3.973630514438997,1.5397434666153285,1037.8656754658564,4.010417529642706
2025-09-28T12:01:31.737477_aug_8,0,normal,1.0,0.0,0.99,0.01,33.33324596931968,0.0,0.0,0.0,39.0,6.023485219430056,0.0,10.0,0.1,50.54818440887301,0.0,0.0,7834.1902371029,8151.439638103016,0.0,50.0,2.0,0.2416586295705323,8.9200680128465,0.0,50.60485992254656,62.35882472340581,1.0,3.989277880983905,1.5283830412296515,1024.3911181239537,3.978069766504611
2025-09-28T12:01:31.737477_aug_9,0,normal,1.0,0.1115201605809546,0.99,0.01,33.40586424318704,0.0,0.0,0.0,39.0,6.006470228069772,0.3003325290855049,10.0,0.1,50.76445446227871,0.0,0.0,7897.867936961757,8183.233701493176,0.0,50.0,2.0,0.169990397092582,8.920293843813175,0.0,50.71489870263517,63.90864368803115,1.0,4.005467368845942,1.5577407608119245,1040.8750175729313,3.98893078816788
2025-09-28T12:01:46.881217,0,normal,1.0,5.0,0.99,0.01,33.23828125,0.0,0.0,0.0,39.0,6.0,0.0,10.0,0.1,50.69140625,0.0,0.0,8210.0,8190.0,0.0,50.0,2.0,0.0,9.0,0.0,50.0390625,63.0,1.0,4.0,1.55,1030.0,4.0
2025-09-28T12:01:46.881217_aug_1,0,normal,1.0,5.036761144992407,0.99,0.01,33.39221914326122,0.0,0.0,0.0,39.0,5.940268717636667,0.0,10.0,0.1,50.74965294339829,0.0,0.0,8099.22604426202,8430.1941821592,0.0,50.0,2.0,0.9905854937302224,8.968496010522243,0.0,50.03985966560453,63.18577265706176,1.0,3.999224479369017,1.5343508233513747,1025.370541490443,4.000219593444296
2025-09-28T12:01:46.881217_aug_2,0,normal,1.0,5.082595372709006,0.99,0.01,33.29789634932847,0.0,0.0,0.0,39.0,5.980279997163585,0.1907347109206598,10.0,0.1,50.77373216274215,6.834531569358164,0.0,8125.514523090519,8007.676251554016,0.0,50.0,2.0,0.0,8.920487690051363,0.0,50.092271571441984,62.67980098706725,1.0,4.006377334622113,1.5439587153525596,1031.877795481734,4.003523394222034
2025-09-28T12:01:46.881217_aug_3,0,normal,1.0,4.932591898224307,0.99,0.01,33.12038368266663,0.0,0.0,0.0,39.0,5.964508973118452,0.7504257204662492,10.0,0.1,50.383687842346255,3.9786862189154095,0.0,8284.560031771005,7778.680073451111,0.0,50.0,2.0,0.0,9.03573007742901,0.0,49.99220146146467,63.09849503783388,1.0,4.0218028915510775,1.5884134797787208,1038.314820740693,4.029208188577622
2025-09-28T12:01:46.881217_aug_4,0,normal,1.0,4.959787916093664,0.99,0.01,33.178519405563314,0.0,0.0,0.0,39.0,5.952600757858299,0.6330926302417248,10.0,0.1,50.85245636389368,0.0,0.0,8192.171303061752,7942.780203304486,0.0,50.0,2.0,0.5613126616505967,8.972757983705089,0.0,50.024279057554615,62.47070363633169,1.0,3.969918729189601,1.5473367636028736,1030.2481506239803,3.980874132516527
2025-09-28T12:01:46.881217_aug_5,0,normal,1.0,4.851271216796761,0.99,0.01,33.268713332672185,0.0,0.0,0.0,39.0,5.997793991943701,0.0,10.0,0.1,50.858278025216,0.0,0.0,8033.887388619112,8392.586659702338,0.0,50.0,2.0,0.6383152297517356,8.999815230442989,0.0,50.02981055424118,62.84026955797779,1.0,3.984704656283301,1.550813636708572,1030.936960227299,3.966435503261695
2025-09-28T12:01:46.881217_aug_6,0,normal,1.0,4.863758443376544,0.99,0.01,33.087267843577216,0.0,0.0,0.0,39.0,5.977617855980818,1.6929930527186343,10.0,0.1,50.47150400175585,0.0,0.0,8198.357917601046,8144.269605407045,0.0,50.0,2.0,0.0,9.086237003297262,0.0,49.92657178082316,64.36430083057893,1.0,4.009298643215888,1.5739166222510017,1034.6290715167847,3.972536203962986
2025-09-28T12:01:46.881217_aug_7,0,normal,1.0,5.190276550246808,0.99,0.01,33.141015486673865,0.0,0.0,0.0,39.0,5.979619871048679,0.6160204965478053,10.0,0.1,50.68132945386309,22.84592778978964,0.0,8161.6023507054415,8250.168812028392,0.0,50.0,2.0,0.0,9.047159753570831,0.0,50.04447679578974,62.84069932908789,1.0,4.009120184709876,1.5529140461419866,1031.5849207461906,3.998376598468932
2025-09-28T12:01:46.881217_aug_8,0,normal,1.0,4.859331525017596,0.99,0.01,32.91757879045921,0.0,0.0,0.0,39.0,6.0076654025384775,0.0,10.0,0.1,50.67047867653689,0.0,0.0,8220.498306430214,8299.434031141112,0.0,50.0,2.0,0.308014737057537,9.004184853611745,0.0,50.142336857861125,63.36832301657515,1.0,4.012087668823097,1.5616160475856962,1031.1825344297667,3.981471786170846
2025-09-28T12:01:46.881217_aug_9,0,normal,1.0,5.016391060222434,0.99,0.01,33.40681224094721,0.0,0.0,0.0,39.0,5.994904327607839,0.7417566481950076,10.0,0.1,50.62935631262274,1.283553460742627,0.0,8165.175009579515,8233.385998749782,0.0,50.0,2.0,0.0,9.094353626243976,0.0,49.98843259910196,61.07160094174898,1.0,3.988423482219315,1.5508480040456256,1024.94531625965,4.002718839977299
2025-09-28T12:04:02.071760,0,normal,1.0,9.1,0.99,0.01,33.24609375,0.0,0.0,0.0,39.0,6.0,10.0,10.0,0.1,51.28515625,0.0,0.0,8225.0,8205.0,0.0,50.0,2.0,0.2,1.0,0.0,51.03515625,0.0,1.0,1.0,0.1,160.0,4.0
2025-09-28T12:04:02.071760_aug_1,0,normal,1.0,9.436327222828826,0.99,0.01,33.0389476236798,0.0,0.0,0.0,39.0,5.932888384411514,8.512023324980227,10.0,0.1,51.33142795127088,0.0,0.0,8192.2547219387,8323.966705228113,0.0,50.0,2.0,0.4402001759869234,1.053646443811698,0.0,51.02127601433642,0.0162504610376427,1.0,0.9952462275834604,0.0907495944333587,152.36769252930486,3.982992004109772
2025-09-28T12:04:02.071760_aug_2,0,normal,1.0,9.116053182148905,0.99,0.01,33.23648797221804,0.0,0.0,0.0,39.0,6.015690146416391,10.469304521421584,10.0,0.1,51.3296130013035,4.826140362629447,0.0,8509.553924828508,8265.464447075421,0.0,50.0,2.0,3.418771665302156,0.9167174726292184,0.0,51.13186411681736,0.3897678712270341,1.0,1.017266759108954,0.0943958076430277,154.04607437353633,3.992988041849932
2025-09-28T12:04:02.071760_aug_3,0,normal,1.0,9.368595143172389,0.99,0.01,33.16911118331172,0.0,0.0,0.0,39.0,6.035382456262393,8.365924338461632,10.0,0.1,51.43592900416053,7.929119324704705,0.0,8257.191447261856,8126.694708326368,0.0,50.0,2.0,0.0106599279999243,0.9254980418978648,0.0,51.05619462605075,0.1455319374727375,1.0,1.0446826791901012,0.1229504721595289,150.48633187802585,3.996982824539927
2025-09-28T12:04:02.071760_aug_4,0,normal,1.0,9.111753103723457,0.99,0.01,33.20628558268091,0.0,0.0,0.0,39.0,5.958678083583365,10.298984096878776,10.0,0.1,51.3461460573423,25.790853164565267,0.0,8111.702373275057,8103.934966526704,0.0,50.0,2.0,0.0,0.948915795996232,0.0,51.0349682536971,0.7107008093090761,1.0,1.0323651543627932,0.0972376056248955,153.48014384594046,4.025848150322832
2025-09-28T12:04:02.071760_aug_5,0,normal,1.0,9.282081390318544,0.99,0.01,33.34459370854853,0.0,0.0,0.0,39.0,5.978662500457473,10.39294420737997,10.0,0.1,51.279661320502605,0.0,0.0,8392.626992394577,8513.73057661986,0.0,50.0,2.0,0.0,0.9914180463900006,0.0,51.021905102740455,-0.5039881674344991,1.0,0.9972279590433168,0.1121954156538237,170.08614608857766,4.040642579373218
2025-09-28T12:04:02.071760_aug_6,0,normal,1.0,9.080515864624422,0.99,0.01,33.34033764731777,0.0,0.0,0.0,39.0,6.002688459838133,9.236544176263491,10.0,0.1,51.281851662143815,0.0,0.0,8223.37039674679,8256.232547766214,0.0,50.0,2.0,0.7536591852259902,1.010388261483126,0.0,51.10594849131611,-0.4135822460091155,1.0,1.0073256709498064,0.0825708674823706,160.30412789204073,4.0092496953775
2025-09-28T12:04:02.071760_aug_7,0,normal,1.0,8.987319077501173,0.99,0.01,33.24501356875858,0.0,0.0,0.0,39.0,5.997664033434981,9.611098838343697,10.0,0.1,51.26732080939907,38.91784765386101,0.0,8168.300621776519,8078.010323367107,0.0,50.0,2.0,0.8176347793894527,1.0551427911558766,0.0,51.05378617471865,0.0094405947367057,1.0,0.9974497132636037,0.1158013074723208,155.70837305125065,3.9978055781135353
2025-09-28T12:04:02.071760_aug_8,0,normal,1.0,8.748878397954572,0.99,0.01,33.17877441451231,0.0,0.0,0.0,39.0,5.977374666768598,8.351139055713425,10.0,0.1,51.27371945837325,42.978748929730486,0.0,8100.175284199332,8220.215559128714,0.0,50.0,2.0,1.1002792450370766,1.0331612654441724,0.0,51.20405463509174,-0.3105278892473085,1.0,0.9835020195303388,0.0884462673260141,161.18083959549074,3.991751492623544
2025-09-28T12:04:02.071760_aug_9,0,normal,1.0,9.244963952898184,0.99,0.01,33.21021932839127,0.0,0.0,0.0,39.0,6.023580057681426,8.60254005949307,10.0,0.1,51.23070845930003,0.0,0.0,8121.269967904547,8139.067910019571,0.0,50.0,2.0,0.1648513843845865,0.951321227647226,0.0,51.08099559972986,0.3824784876770071,1.0,0.9970907999686114,0.0854410011317151,153.1995089585401,3.999692726098223
2025-09-28T12:04:17.242463,0,normal,1.0,0.0,0.99,0.01,33.25,0.0,0.0,0.0,39.0,6.0,0.0,10.0,0.1,51.28515625,0.0,0.0,8234.0,8214.0,0.0,50.0,2.0,0.0,2.0,0.0,51.5859375,0.0,1.0,4.0,0.4,339.99999999999994,4.0
2025-09-28T12:04:17.242463_aug_1,0,normal,1.0,0.0126876967256898,0.99,0.01,33.47701729441411,0.0,0.0,0.0,39.0,5.990776480671882,0.0,10.0,0.1,51.27435876054851,8.725905964118192,0.0,8213.16689690604,8229.986502338157,0.0,50.0,2.0,0.0,1.962486377856044,0.0,51.524886692593086,0.7583727922837935,1.0,4.003161504475474,0.4023911828739279,341.7630820909411,3.998456083787802
2025-09-28T12:04:17.242463_aug_2,0,normal,1.0,0.0,0.99,0.01,33.23460812227244,0.0,0.0,0.0,39.0,5.976872951086964,0.0,10.0,0.1,51.31033525973016,0.0,0.0,8286.341148751051,8031.586876085508,0.0,50.0,2.0,1.436858049415897,1.9701262097440235,0.0,51.57042824392408,0.6550278021351554,1.0,4.010770509715448,0.3987382332098715,349.1063585754032,3.988290422119225
2025-09-28T12:04:17.242463_aug_3,0,normal,1.0,0.130721930254452,0.99,0.01,33.29167140275267,0.0,0.0,0.0,39.0,6.024263981711542,0.2460997726093553,10.0,0.1,51.46034322416294,0.0,0.0,8601.591627804735,8177.781624759218,0.0,50.0,2.0,0.0,1.947474022449932,0.0,51.58861136597544,-0.6285278617056016,1.0,4.033335497802263,0.3759018985799313,349.4939725260747,4.0067109553834825
2025-09-28T12:04:17.242463_aug_4,0,normal,1.0,0.0,0.99,0.01,33.59892594086631,0.0,0.0,0.0,39.0,5.963043736859093,0.0,10.0,0.1,51.34892891300032,0.0,0.0,8320.101488708626,8074.425067284644,0.0,50.0,2.0,0.0,2.0124639985415653,0.0,51.6006734299322,0.5459498855401816,1.0,3.990839630267677,0.4041351018994856,330.0920617853534,3.9988753123205742
2025-09-28T12:04:17.242463_aug_5,0,normal,1.0,0.3024777019568584,0.99,0.01,33.2625564692238,0.0,0.0,0.0,39.0,6.020750416765816,0.0,10.0,0.1,51.35083870634572,0.0,0.0,8192.404536225342,8176.69608405372,0.0,50.0,2.0,0.5275384568458191,2.0113281284064817,0.0,51.657322370216185,-0.3722528804709649,1.0,4.007989589714428,0.4066021338245797,337.0875624537734,3.994097094677504
2025-09-28T12:04:17.242463_aug_6,0,normal,1.0,0.3019115317875151,0.99,0.01,33.138781529869625,0.0,0.0,0.0,39.0,5.971230872339473,0.0330165567989242,10.0,0.1,51.19487124958893,0.0,0.0,8249.38720954875,8225.849295339205,0.0,50.0,2.0,0.0,2.0224308567877576,0.0,51.82738008662608,0.4530042711215281,1.0,4.005232777140459,0.4171948828227926,348.6935542250736,4.013197655251325
2025-09-28T12:04:17.242463_aug_7,0,normal,1.0,0.0097470215293509,0.99,0.01,33.35289528739868,0.0,0.0,0.0,39.0,5.997424020219006,0.0,10.0,0.1,51.1858332740603,16.297231856743263,0.0,8039.011517222893,8151.315403862259,0.0,50.0,2.0,0.0,1.926299636433508,0.0,51.65068533648679,0.1969354676112511,1.0,4.002534439571474,0.4066190777590827,339.47271107481623,4.029926100674237
2025-09-28T12:04:17.242463_aug_8,0,normal,1.0,0.0,0.99,0.01,33.058884760861474,0.0,0.0,0.0,39.0,5.970421617836177,0.1718712999158694,10.0,0.1,51.230371233692665,0.0,0.0,8421.445200803815,8255.443549678133,0.0,50.0,2.0,0.0,2.0642639906398794,0.0,51.36363523158362,0.2768618058823954,1.0,4.022683432545047,0.3742513297917922,335.16064334119346,3.9770332844947256
2025-09-28T12:04:17.242463_aug_9,0,normal,1.0,0.0,0.99,0.01,33.202767418243994,0.0,0.0,0.0,39.0,5.999927003788324,3.2391099282092632,10.0,0.1,51.17610297214504,27.51263886266153,0.0,8245.871889874566,8199.722541784373,0.0,50.0,2.0,0.0,2.1370924324048346,0.0,51.51983381955487,0.0200446831583188,1.0,3.975039243940396,0.3949634695852715,332.70448926737566,4.002707583839537
2025-09-28T12:04:32.373228,0,normal,1.0,0.0,0.99,0.01,30.17578125,0.0,0.0,0.0,39.0,6.0,0.0,10.0,0.1,51.24609375,0.0,0.0,8264.0,8244.0,0.0,50.0,2.0,0.0,3.0,0.0,51.07421875,9.0,1.0,4.0,0.65,490.00000000000006,4.0
2025-09-28T12:04:32.373228_aug_1,0,normal,1.0,0.0905914248687586,0.99,0.01,30.33060939990628,0.0,0.0,0.0,39.0,6.005201814483061,0.0,10.0,0.1,51.24601147833019,10.112809175815023,0.0,8239.10130046738,8209.746481736749,0.0,50.0,2.0,0.0,2.944670754101102,0.0,51.01533562225048,7.889116143963549,1.0,3.998331578259265,0.6423734860911399,494.013243540476,3.998275403025899
2025-09-28T12:04:32.373228_aug_2,0,normal,1.0,0.0592049887470575,0.99,0.01,29.956420952940952,0.0,0.0,0.0,39.0,6.0549908770546015,1.0265730602247476,10.0,0.1,51.2763144973463,7.929558898701957,0.0,8250.84961006808,7967.329538308714,0.0,50.0,2.0,0.0,3.0660892756757607,0.0,51.24896190334774,9.057699536539538,1.0,3.994095442918407,0.6630004310058233,491.4482461949244,4.012943128917767
2025-09-28T12:04:32.373228_aug_3,0,normal,1.0,0.0082489121917127,0.99,0.01,30.20651529845626,0.0,0.0,0.0,39.0,6.0311346111700335,0.0,10.0,0.1,51.39955892735439,0.0,0.0,8384.233576319319,8248.795715681887,0.0,50.0,2.0,0.5213415805270184,2.912629157103928,0.0,51.04992432273183,9.134287540215489,1.0,4.045025372259609,0.6448399285609647,480.1437773750188,3.994861962144935
2025-09-28T12:04:32.373228_aug_4,0,normal,1.0,0.0,0.99,0.01,30.313392203382005,0.0,0.0,0.0,39.0,6.03064905182163,1.194245629022439,10.0,0.1,51.30549419430498,0.0,0.0,8244.800219836567,8279.296495923503,0.0,50.0,2.0,0.0,3.0224863368377326,0.0,51.016984585393296,9.51994984791585,1.0,3.9759669206057935,0.646132119075702,480.9385340975897,4.000402889801313
2025-09-28T12:04:32.373228_aug_5,0,normal,1.0,0.012014604117529,0.99,0.01,30.184961654703432,0.0,0.0,0.0,39.0,6.018701521725121,0.1048843260904478,10.0,0.1,51.323678257593166,0.0,0.0,8268.164308477504,8196.267486052093,0.0,50.0,2.0,0.0,3.052498210469708,0.0,51.09766276783725,8.112646975269207,1.0,3.995209614916268,0.6551449163282658,491.7778673563667,3.996076381048024
2025-09-28T12:04:32.373228_aug_6,0,normal,1.0,0.0078030163270746,0.99,0.01,30.218462605424413,0.0,0.0,0.0,39.0,6.027538640898208,0.0,10.0,0.1,51.34918056826961,0.0,0.0,8213.808378756969,8206.414841907435,0.0,50.0,2.0,2.201206708119073,3.0091684270878325,0.0,51.111809754645485,9.904453560951463,1.0,4.049869872958461,0.6648192311375682,490.91339315054273,3.989875235301951
2025-09-28T12:04:32.373228_aug_7,0,normal,1.0,0.0088372118141767,0.99,0.01,30.19218838823006,0.0,0.0,0.0,39.0,5.985513966500913,0.0,10.0,0.1,51.3545535039622,43.95814482784422,0.0,8182.820069192488,8213.44402963749,0.0,50.0,2.0,0.4061504077817562,2.972431201711545,0.0,51.14833687678398,8.905525072738781,1.0,3.976914426281267,0.6607067555425387,489.8941803718941,4.022115732235698
2025-09-28T12:04:32.373228_aug_8,0,normal,1.0,0.0,0.99,0.01,30.404854568929707,0.0,0.0,0.0,39.0,6.014041074859054,0.0,10.0,0.1,51.22817616156277,0.0,0.0,8227.196164425693,8264.282839039895,0.0,50.0,2.0,0.3808686584663834,3.1150764807566804,0.0,50.87794255576557,9.23604601464661,1.0,3.977579252549072,0.6685804367176498,481.0351091229424,4.025742789228404
2025-09-28T12:04:32.373228_aug_9,0,normal,1.0,0.0,0.99,0.01,29.883063655019377,0.0,0.0,0.0,39.0,5.984018821324273,0.8625887091809967,10.0,0.1,51.18697032398197,18.348595566287056,0.0,8325.658570176694,8165.919974567788,0.0,50.0,2.0,0.7214702001447493,2.922161291791987,0.0,51.17629353278215,9.209109398020152,1.0,4.008327858646891,0.6433604489146854,488.4534528003472,4.008767590283441
2025-09-28T12:04:47.518759,0,normal,1.0,0.0,0.99,0.01,30.17578125,0.0,0.0,0.0,39.0,6.0,0.0,10.0,0.1,51.24609375,0.0,0.0,8279.0,8259.0,0.0,50.0,2.0,0.0,6.0,0.0,51.0234375,36.0,1.0,4.0,1.1,760.0,4.0
2025-09-28T12:04:47.518759_aug_1,0,normal,1.0,0.0,0.99,0.01,30.24898053514859,0.0,0.0,0.0,39.0,6.02966037410828,0.0,10.0,0.1,51.23886332426085,0.0,0.0,8309.987345355734,8101.925516244677,0.0,50.0,2.0,0.9471213313616004,5.995665041497773,0.0,50.83904586959585,36.42794675613598,1.0,4.000365258954552,1.084887990144352,739.4126603256004,4.000317151621023
2025-09-28T12:04:47.518759_aug_2,0,normal,1.0,0.0,0.99,0.01,30.13682345808872,0.0,0.0,0.0,39.0,5.991441281285032,0.8918935966391166,10.0,0.1,51.039823430258295,4.7531804939441775,0.0,8427.215957652186,8265.54080473693,0.0,50.0,2.0,0.0,5.990761359696974,0.0,51.02939222168292,36.48547053933046,1.0,4.023719157091287,1.1014794824576084,762.4104931417419,3.987835607635704
2025-09-28T12:04:47.518759_aug_3,0,normal,1.0,0.2130718647121497,0.99,0.01,30.211195721755168,0.0,0.0,0.0,39.0,5.976693136729109,0.0,10.0,0.1,51.45181329420468,30.648779248473176,0.0,8377.89989831289,8003.768266500505,0.0,50.0,2.0,0.3708104531622482,6.048414580072492,0.0,51.0713276508897,36.37991251616677,1.0,4.030562544018442,1.1127217806628469,757.9905166185714,4.009748445432904
2025-09-28T12:04:47.518759_aug_4,0,normal,1.0,0.0,0.99,0.01,30.18820506818956,0.0,0.0,0.0,39.0,6.003685433482046,1.5122767288031096,10.0,0.1,51.03390662252434,27.253250594159105,0.0,8182.649161574167,8315.934859307388,0.0,50.0,2.0,0.4141061339095049,6.05180296912768,0.0,50.976212802727375,36.0217165025068,1.0,3.9623426983057497,1.1025946409941092,760.8787461473967,3.9955324433281056
2025-09-28T12:04:47.518759_aug_5,0,normal,1.0,0.0,0.99,0.01,30.22409454839668,0.0,0.0,0.0,39.0,5.959963679036948,0.0,10.0,0.1,51.34606647590139,0.0,0.0,8108.52039885914,8220.115301975564,0.0,50.0,2.0,1.8456613986285224,6.059074457903701,0.0,51.11712882165638,35.97084911540422,1.0,4.002509234577544,1.097615968026111,762.0620818269643,3.983974525003655
2025-09-28T12:04:47.518759_aug_6,0,normal,1.0,0.0,0.99,0.01,30.33357538020925,0.0,0.0,0.0,39.0,6.013338662291424,0.0,10.0,0.1,51.18490493561508,19.59497207281555,0.0,8275.705675523506,8302.998096482175,0.0,50.0,2.0,3.0629307160253414,5.983431594190669,0.0,50.97227884384465,36.7939817130284,1.0,4.002252990714614,1.097858614874848,756.5842422181228,3.9584220611257415
2025-09-28T12:04:47.518759_aug_7,0,normal,1.0,0.0,0.99,0.01,30.408001511865933,0.0,0.0,0.0,39.0,5.999717069162503,2.009642354524033,10.0,0.1,51.18298870551399,0.0,0.0,8232.183186341605,8341.576337019653,0.0,50.0,2.0,0.329163108846346,6.082395747344491,0.0,50.99127709109696,36.04470209989656,1.0,3.9612198797945375,1.0841023141631618,743.3760344581734,3.979715969984328
2025-09-28T12:04:47.518759_aug_8,0,normal,1.0,0.0,0.99,0.01,30.295466156647716,0.0,0.0,0.0,39.0,6.031995547392724,0.4740480111167791,10.0,0.1,51.2155161619175,34.62751910758156,0.0,8092.402789148639,8327.81838661884,0.0,50.0,2.0,2.819013298199057,6.027088345259332,0.0,51.03572966076937,35.7359991936733,1.0,4.006199557076062,1.097434332138194,750.3523036691894,4.018051090256052
2025-09-28T12:04:47.518759_aug_9,0,normal,1.0,0.4106572298705359,0.99,0.01,30.10439206984751,0.0,0.0,0.0,39.0,6.005433213002108,1.0092516349296552,10.0,0.1,51.13756400684821,0.0,0.0,8368.76736953448,8279.068043778429,0.0,50.0,2.0,0.7979978967026068,5.996501085765556,0.0,50.88485805509133,35.19209542575263,1.0,3.9864081811554506,1.0931517108265014,757.4606504391242,3.994646263377352
2025-09-28T12:05:02.674129,0,normal,1.0,10.0,0.99,0.01,30.17578125,0.0,0.0,0.0,39.0,6.0,0.0,10.0,0.1,48.7578125,0.0,0.0,8306.0,8286.0,0.0,50.0,2.0,0.0,8.0,0.0,48.9296875,51.0,1.0,4.0,1.35,910.0,4.0
2025-09-28T12:05:02.674129_aug_1,0,normal,1.0,10.163070641969687,0.99,0.01,30.30033746397024,0.0,0.0,0.0,39.0,6.0100303637169326,0.0,10.0,0.1,48.89610196411356,0.0,0.0,8359.247411854401,8154.643054079282,0.0,50.0,2.0,0.8903251011403658,8.038215456780968,0.0,48.79995302004331,50.19605922124383,1.0,4.016719950736741,1.3736224203639746,905.8657941672624,4.013857532671791
2025-09-28T12:05:02.674129_aug_2,0,normal,1.0,9.88177075030913,0.99,0.01,29.91574426964401,0.0,0.0,0.0,39.0,5.99375189626695,0.8462684227414816,10.0,0.1,48.73259125111544,4.739644632801948,0.0,8166.177093304067,8313.67621235832,0.0,50.0,2.0,0.0,7.979753421829352,0.0,48.97552605132595,51.293329364397216,1.0,3.976364958341161,1.3339517365979918,909.8666353543986,4.000560657195929
2025-09-28T12:05:02.674129_aug_3,0,normal,1.0,10.064949898279226,0.99,0.01,30.23666919804084,0.0,0.0,0.0,39.0,6.013568286875256,0.0,10.0,0.1,48.7914853215548,40.43480070182554,0.0,8217.640806438387,8330.7610302086,0.0,50.0,2.0,0.0,7.891791259349069,0.0,48.89099490643048,50.71036684149194,1.0,4.025646233334399,1.3650679330305946,920.0914128659756,4.021374575613546
